data0,data1,data2,data3,data4,data5,data6 
3596,14:32,2400,8.45,20280.00,流入,--
3597,14:32,18720,8.45,158184.00,流出,--
3598,14:32,4500,8.45,38025.00,流出,--
3599,14:32,10900,8.46,92121.00,流入,--
3600,14:32,1400,8.45,11837.00,流出,--
3601,14:32,13000,8.45,109950.00,流出,--
3602,14:32,22000,8.45,185905.00,流出,--
3603,14:32,2100,8.45,17745.00,流出,--
3604,14:32,1700,8.46,14367.00,流入,--
3605,14:31,900,8.45,7605.00,流出,--
3606,14:31,2200,8.46,18595.00,流入,--
3607,14:31,1380,8.45,11669.00,流出,--
3608,14:31,1100,8.45,9295.00,流出,--
3609,14:31,15200,8.45,128440.00,流出,--
3610,14:31,800,8.46,6763.00,流入,--
3611,14:31,500,8.46,4230.00,流入,--
3612,14:31,600,8.45,5070.00,流出,--
3613,14:31,3700,8.45,31275.00,流出,--
3614,14:31,2400,8.45,20290.00,流出,--
3615,14:31,500,8.46,4227.00,流入,--
3616,14:31,2000,8.46,16920.00,流入,--
3617,14:31,1000,8.45,8450.00,流出,--
3618,14:30,800,8.46,6768.00,流入,--
3619,14:30,500,8.45,4225.00,流出,--
3620,14:30,9100,8.45,76952.00,流出,--
3621,14:30,12500,8.45,105625.00,流出,--
3622,14:30,3900,8.46,32960.00,流入,--
3623,14:30,1000,8.46,8460.00,流入,--
3624,14:30,2700,8.45,22815.00,流出,--
3625,14:30,3400,8.45,28730.00,流出,--
3626,14:30,700,8.46,5921.00,流入,--
3627,14:30,3400,8.46,28764.00,流入,--
3628,14:30,5600,8.45,47320.00,流出,--
3629,14:30,19100,8.46,161404.00,流入,--
3630,14:30,100,8.46,846.00,流入,--
3631,14:30,5400,8.46,45684.00,流入,--
3632,14:30,1300,8.46,10998.00,流入,--
3633,14:29,26655,8.46,225501.30,流出,--
3634,14:29,500,8.46,4230.00,流出,--
3635,14:29,5000,8.46,42300.00,流出,--
3636,14:29,1800,8.47,15238.00,流入,--
3637,14:29,1000,8.46,8460.00,流出,--
3638,14:29,8000,8.46,67680.00,流出,--
3639,14:29,22945,8.46,194114.70,流入,--
3640,14:29,1300,8.46,10998.00,流入,--
3641,14:29,200,8.46,1692.00,流入,--
3642,14:29,1600,8.46,13536.00,流入,--
3643,14:29,1500,8.46,12690.00,流入,--
3644,14:29,1000,8.45,8450.00,流出,--
3645,14:29,2100,8.46,17766.00,流入,--
3646,14:29,2300,8.46,19458.00,流入,--
3647,14:29,200,8.46,1692.00,流入,--
3648,14:28,5000,8.45,42250.00,流出,--
3649,14:28,1900,8.46,16057.00,流入,--
3650,14:28,800,8.45,6760.00,流出,--
3651,14:28,24000,8.45,202800.00,流出,--
3652,14:28,29300,8.46,247878.00,流入,--
3653,14:28,1900,8.45,16055.00,流出,--
3654,14:28,5100,8.46,43096.00,流入,--
3655,14:28,100,8.46,846.00,流入,--
3656,14:28,400,8.46,3384.00,流入,--
3657,14:28,1500,8.45,12679.00,流出,--
3658,14:28,500,8.46,4230.00,流入,--
3659,14:28,3000,8.45,25360.00,流出,--
3660,14:28,5000,8.45,42250.00,流出,--
3661,14:27,200,8.46,1692.00,流入,--
3662,14:27,2400,8.46,20304.00,流入,--
3663,14:27,700,8.46,5922.00,流入,--
3664,14:27,5955,8.46,50379.30,流出,--
3665,14:27,8500,8.46,71915.00,流出,--
3666,14:27,5200,8.46,43992.00,流出,--
3667,14:27,1200,8.47,10162.00,流入,--
3668,14:27,46245,8.46,391132.70,流入,--
3669,14:27,21100,8.46,178496.00,流入,--
3670,14:27,31000,8.45,261950.00,流出,--
3671,14:26,2700,8.45,22825.00,流出,--
3672,14:26,41500,8.45,350685.00,流出,--
3673,14:26,500,8.46,4230.00,流入,--
3674,14:26,23000,8.45,194350.00,流出,--
3675,14:26,500,8.46,4230.00,流入,--
3676,14:26,400,8.45,3380.00,流出,--
3677,14:26,5000,8.45,42250.00,流出,--
3678,14:26,300,8.46,2538.00,流入,--
3679,14:26,1000,8.45,8450.00,流出,--
3680,14:26,4400,8.46,37184.00,流入,--
3681,14:25,200,8.46,1692.00,流入,--
3682,14:25,11060,8.45,93567.60,流出,--
3683,14:25,2740,8.46,23180.40,流入,--
3684,14:25,1500,8.46,12690.00,流入,--
3685,14:25,2600,8.46,21996.00,流入,--
3686,14:25,4000,8.46,33840.00,流入,--
3687,14:25,1200,8.46,10152.00,流入,--
3688,14:25,1700,8.46,14382.00,流入,--
3689,14:25,5000,8.46,42300.00,流入,--
3690,14:25,2100,8.46,17766.00,流入,--
3691,14:25,3100,8.46,26226.00,流入,--
3692,14:25,5000,8.46,42300.00,流入,--
3693,14:25,600,8.46,5076.00,流入,--
3694,14:25,21860,8.46,184935.60,流出,--
3695,14:24,2300,8.46,19458.00,流出,--
3696,14:24,21000,8.46,177660.00,流出,--
3697,14:24,11200,8.46,94752.00,流出,--
3698,14:24,800,8.46,6769.00,流出,--
3699,14:24,1000,8.47,8470.00,流入,--
3700,14:24,200,8.47,1694.00,流入,--
3701,14:24,3400,8.47,28768.00,流入,--
3702,14:24,6300,8.47,53361.00,流出,--
3703,14:24,200,8.48,1696.00,流入,--
3704,14:24,1900,8.48,16112.00,流入,--
3705,14:23,600,8.48,5088.00,流入,--
3706,14:23,5700,8.47,48279.00,流出,--
3707,14:23,3000,8.47,25410.00,平盘,--
3708,14:23,3300,8.48,27964.00,流入,--
3709,14:23,7300,8.46,61774.00,流出,--
3710,14:23,14500,8.47,122815.00,流出,--
3711,14:23,39200,8.47,332024.00,流入,--
3712,14:23,11445,8.47,96924.70,流入,--
3713,14:23,3300,8.47,27951.00,流入,--
3714,14:23,4000,8.46,33840.00,流出,--
3715,14:23,700,8.47,5929.00,流入,--
3716,14:22,2800,8.47,23716.00,流入,--
3717,14:22,1400,8.46,11844.00,流出,--
3718,14:22,700,8.47,5929.00,流入,--
3719,14:22,500,8.47,4235.00,流入,--
3720,14:22,51500,8.47,436195.00,流入,--
3721,14:22,5000,8.46,42300.00,流出,--
3722,14:22,3100,8.47,26249.00,流入,--
3723,14:22,5100,8.47,43148.00,流入,--
3724,14:22,7500,8.46,63450.00,流出,--
3725,14:21,3600,8.46,30456.00,流出,--
3726,14:21,500,8.47,4235.00,流入,--
3727,14:21,100,8.47,847.00,流入,--
3728,14:21,300,8.46,2538.00,流出,--
3729,14:21,100,8.46,846.00,流出,--
3730,14:21,3000,8.47,25410.00,流入,--
3731,14:21,20100,8.46,170046.00,流出,--
3732,14:21,500,8.47,4235.00,流入,--
3733,14:20,335,8.46,2834.10,流出,--
3734,14:20,1000,8.47,8470.00,流入,--
3735,14:20,13000,8.46,109986.00,流出,--
3736,14:20,800,8.46,6768.00,流出,--
3737,14:20,800,8.46,6768.00,流出,--
3738,14:20,3500,8.46,29610.00,流出,--
3739,14:20,6000,8.46,50760.00,流出,--
3740,14:20,3200,8.46,27072.00,流出,--
3741,14:20,3800,8.47,32178.00,流入,--
3742,14:20,900,8.46,7614.00,流出,--
3743,14:20,2200,8.47,18634.00,流入,--
3744,14:20,1000,8.46,8460.00,流出,--
3745,14:19,12700,8.46,107442.00,流出,--
3746,14:19,10000,8.47,84700.00,流入,--
3747,14:19,4000,8.47,33880.00,流入,--
3748,14:19,2050,8.46,17350.00,流出,--
3749,14:19,810,8.46,6852.60,流出,--
3750,14:19,3600,8.47,30492.00,流入,--
3751,14:19,14300,8.46,120978.00,流出,--
3752,14:19,8600,8.47,72766.00,流入,--
3753,14:19,6000,8.46,50760.00,流出,--
3754,14:19,1000,8.47,8470.00,流入,--
3755,14:19,400,8.46,3384.00,流出,--
3756,14:19,10200,8.47,86294.00,流入,--
3757,14:19,800,8.46,6768.00,流出,--
3758,14:18,4000,8.46,33840.00,流出,--
3759,14:18,500,8.46,4230.00,流出,--
3760,14:18,1300,8.46,10998.00,流出,--
3761,14:18,200,8.47,1694.00,流入,--
3762,14:18,3000,8.46,25380.00,流出,--
3763,14:17,5200,8.46,43992.00,流出,--
3764,14:17,31800,8.46,269028.00,流出,--
3765,14:17,4000,8.47,33880.00,流入,--
3766,14:17,500,8.47,4235.00,流入,--
3767,14:17,1600,8.46,13536.00,流出,--
3768,14:17,1200,8.46,10162.00,流出,--
3769,14:17,500,8.47,4235.00,流入,--
3770,14:17,200,8.47,1694.00,流入,--
3771,14:17,1000,8.47,8470.00,流入,--
3772,14:17,100,8.46,846.00,流出,--
3773,14:17,2900,8.46,24534.00,流出,--
3774,14:17,1000,8.47,8470.00,流入,--
3775,14:16,300,8.47,2541.00,流入,--
3776,14:16,20100,8.47,170047.00,流入,--
3777,14:16,10000,8.47,84700.00,流入,--
3778,14:16,1600,8.46,13537.00,流出,--
3779,14:16,2600,8.47,22022.00,流入,--
3780,14:16,3100,8.46,26226.00,流出,--
3781,14:16,5400,8.46,45734.00,流出,--
3782,14:16,500,8.47,4235.00,流入,--
3783,14:16,4000,8.46,33840.00,流出,--
3784,14:16,2500,8.46,21155.00,流出,--
3785,14:16,200,8.47,1694.00,流入,--
3786,14:16,1700,8.46,14382.00,流出,--
3787,14:16,5000,8.46,42300.00,流出,--
3788,14:16,100,8.47,847.00,流入,--
3789,14:15,4300,8.46,36381.00,流出,--
3790,14:15,100,8.47,847.00,流入,--
3791,14:15,500,8.47,4235.00,流入,--
3792,14:15,300,8.47,2541.00,流入,--
3793,14:15,400,8.47,3388.00,流入,--
3794,14:15,5700,8.47,48229.00,流入,--
3795,14:15,1800,8.47,15239.00,流入,--
3796,14:15,800,8.47,6776.00,流入,--
3797,14:15,200,8.46,1692.00,流出,--
3798,14:15,600,8.46,5080.00,流出,--
3799,14:15,3800,8.46,32148.00,流出,--
3800,14:15,9100,8.47,77077.00,流入,--
3801,14:15,2000,8.46,16920.00,流出,--
3802,14:14,9300,8.46,78678.00,流入,--
3803,14:14,2000,8.46,16920.00,流入,--
3804,14:14,1500,8.46,12680.00,流入,--
3805,14:14,800,8.46,6768.00,流入,--
3806,14:14,5700,8.46,48222.00,流出,--
3807,14:14,3300,8.46,27918.00,流出,--
3808,14:14,1400,8.47,11858.00,流入,--
3809,14:14,2200,8.46,18612.00,流出,--
3810,14:14,3300,8.46,27908.00,流入,--
3811,14:14,6300,8.46,53298.00,流入,--
3812,14:14,6300,8.46,53298.00,流入,--
3813,14:13,1000,8.46,8460.00,流入,--
3814,14:13,3000,8.46,25380.00,流入,--
3815,14:13,100,8.46,846.00,流入,--
3816,14:13,500,8.46,4230.00,流入,--
3817,14:13,500,8.45,4225.00,流出,--
3818,14:13,16900,8.45,142805.00,流出,--
3819,14:13,100,8.46,846.00,流入,--
3820,14:13,3000,8.46,25380.00,流入,--
3821,14:13,1500,8.45,12675.00,流出,--
3822,14:13,200,8.45,1690.00,流出,--
3823,14:12,3000,8.45,25360.00,流出,--
3824,14:12,100,8.46,846.00,流入,--
3825,14:12,7100,8.45,59995.00,流出,--
3826,14:12,2300,8.45,19445.00,流出,--
3827,14:12,4500,8.46,38060.00,流入,--
3828,14:12,800,8.45,6760.00,流入,--
3829,14:12,1200,8.46,10151.00,流入,--
3830,14:12,3800,8.45,32112.00,流出,--
3831,14:12,1500,8.45,12675.00,流出,--
3832,14:12,2100,8.46,17746.00,流入,--
3833,14:12,600,8.45,5070.00,流出,--
3834,14:11,1000,8.45,8450.00,流出,--
3835,14:11,800,8.45,6760.00,流出,--
3836,14:11,1000,8.45,8450.00,流出,--
3837,14:11,800,8.47,6776.00,流出,--
3838,14:11,700,8.47,5929.00,流入,--
3839,14:11,1900,8.47,16103.00,流出,--
3840,14:11,430242,8.43,3635323.71,流出,--
3841,14:11,2000,8.47,16940.00,流出,--
3842,14:10,700,8.48,5936.00,流入,--
3843,14:10,4600,8.48,39008.00,流出,--
3844,14:10,1500,8.48,12720.00,流出,--
3845,14:10,1600,8.48,13568.00,流出,--
3846,14:10,25100,8.48,212848.00,流入,--
3847,14:10,4000,8.47,33880.00,流出,--
3848,14:10,1300,8.48,11024.00,流入,--
3849,14:10,5000,8.47,42350.00,流出,--
3850,14:10,6700,8.48,56816.00,流入,--
3851,14:10,4000,8.48,33920.00,流入,--
3852,14:10,2300,8.47,19494.00,流出,--
3853,14:10,700,8.47,5929.00,流出,--
3854,14:10,2700,8.47,22869.00,流出,--
3855,14:10,700,8.47,5929.00,流出,--
3856,14:09,4800,8.48,40691.00,流入,--
3857,14:09,1000,8.48,8480.00,流入,--
3858,14:09,500,8.48,4240.00,流入,--
3859,14:09,5500,8.48,46594.00,流入,--
3860,14:09,1000,8.47,8470.00,流出,--
3861,14:09,1500,8.47,12705.00,流出,--
3862,14:09,2700,8.48,22896.00,流入,--
3863,14:09,300,8.47,2541.00,流出,--
3864,14:09,16100,8.47,136499.00,流出,--
3865,14:09,1100,8.47,9317.00,流出,--
3866,14:09,1200,8.48,10176.00,流入,--
3867,14:09,700,8.47,5929.00,流出,--
3868,14:09,5000,8.48,42400.00,流入,--
3869,14:08,1000,8.47,8470.00,流出,--
3870,14:08,4100,8.47,34727.00,流出,--
3871,14:08,7675,8.47,65007.25,流入,--
3872,14:08,4100,8.47,34727.00,流入,--
3873,14:08,500,8.47,4235.00,流入,--
3874,14:08,12125,8.47,102698.75,流出,--
3875,14:08,775,8.47,6564.25,流出,--
3876,14:08,6500,8.47,55055.00,流出,--
3877,14:08,2100,8.47,17787.00,流出,--
3878,14:08,2000,8.48,16960.00,流入,--
3879,14:08,1100,8.47,9317.00,流出,--
3880,14:08,3300,8.47,27954.00,流出,--
3881,14:08,6000,8.47,50830.00,流出,--
3882,14:08,3700,8.47,31339.00,流出,--
3883,14:07,600,8.47,5082.00,流入,--
3884,14:07,2100,8.46,17769.55,流出,--
3885,14:07,1645,8.47,13926.15,流入,--
3886,14:07,1500,8.46,12699.00,流出,--
3887,14:07,1000,8.46,8460.00,流出,--
3888,14:07,5600,8.47,47425.00,流入,--
3889,14:07,6255,8.47,52979.85,流出,--
3890,14:07,3000,8.47,25410.00,流出,--
3891,14:07,700,8.47,5933.00,流出,--
3892,14:07,900,8.47,7623.00,流出,--
3893,14:06,1000,8.47,8470.00,流出,--
3894,14:06,300,8.48,2544.00,流入,--
3895,14:06,11800,8.47,99946.00,流出,--
3896,14:06,500,8.47,4235.00,流出,--
3897,14:06,4245,8.47,35955.15,流入,--
3898,14:06,2000,8.47,16930.00,流入,--
3899,14:06,4100,8.47,34727.00,流入,--
3900,14:06,9500,8.47,80376.55,流入,--
3901,14:06,28055,8.46,237472.30,流出,--
3902,14:06,3600,8.46,30461.00,流出,--
3903,14:06,600,8.47,5082.00,流入,--
3904,14:06,9200,8.47,77924.00,流入,--
3905,14:06,2400,8.46,20304.00,流出,--
3906,14:06,6700,8.47,56744.00,流入,--
3907,14:05,2000,8.46,16920.00,流出,--
3908,14:05,300,8.46,2538.00,流出,--
3909,14:05,2500,8.47,21175.00,流入,--
3910,14:05,9000,8.46,76140.00,流出,--
3911,14:05,700,8.46,5922.00,流出,--
3912,14:05,2000,8.46,16920.00,流出,--
3913,14:05,18900,8.46,159933.00,流出,--
3914,14:05,4000,8.46,33840.00,流出,--
3915,14:05,9145,8.46,77366.70,流入,--
3916,14:05,10900,8.46,92214.00,流入,--
3917,14:05,100,8.46,846.00,流入,--
3918,14:05,5200,8.46,43992.00,流入,--
3919,14:04,14900,8.45,125957.00,流出,--
3920,14:04,56455,8.46,477659.30,流出,--
3921,14:04,16200,8.46,137052.00,流出,--
3922,14:04,2500,8.46,21150.00,流出,--
3923,14:04,5000,8.46,42300.00,流出,--
3924,14:04,200,8.47,1694.00,流入,--
3925,14:04,8500,8.46,71920.00,流出,--
3926,14:04,6200,8.47,52456.00,流入,--
3927,14:04,1400,8.47,11854.00,流入,--
3928,14:04,11000,8.47,93170.00,流入,--
3929,14:04,10300,8.47,87241.00,流出,--
3930,14:04,1200,8.47,10164.00,流入,--
3931,14:04,2000,8.47,16940.00,平盘,--
3932,14:04,3100,8.46,26228.00,流出,--
3933,14:04,2600,8.47,22029.00,流出,--
3934,14:03,700,8.47,5941.00,流出,--
3935,14:03,28700,8.49,243663.00,流入,--
3936,14:03,300,8.49,2547.00,流入,--
3937,14:03,545,8.45,4605.25,流入,--
3938,14:03,399455,8.45,3379740.40,流出,--
3939,14:03,100,8.48,848.00,流出,--
3940,14:03,10000,8.49,84900.00,流入,--
3941,14:03,400,8.49,3396.00,流入,--
3942,14:03,500,8.48,4240.00,流出,--
3943,14:03,135,8.48,1144.80,流出,--
3944,14:03,500,8.49,4245.00,流入,--
3945,14:02,3867,8.49,32830.83,流出,--
3946,14:02,5200,8.49,44148.00,流出,--
3947,14:02,400,8.49,3396.00,流出,--
3948,14:02,600,8.49,5094.00,流出,--
3949,14:02,1033,8.49,8770.17,流入,--
3950,14:02,700,8.48,5936.00,流出,--
3951,14:02,10200,8.49,86588.00,流入,--
3952,14:02,800,8.49,6792.00,流入,--
3953,14:02,1600,8.49,13584.00,流入,--
3954,14:02,13667,8.49,116032.83,流出,--
3955,14:02,100,8.49,849.00,流出,--
3956,14:02,100,8.49,849.00,流出,--
3957,14:02,4400,8.49,37356.00,流出,--
3958,14:02,4600,8.50,39068.00,流入,--
3959,14:02,10000,8.49,84900.00,流出,--
3960,14:02,100,8.50,850.00,流入,--
3961,14:01,9600,8.49,81599.00,流出,--
3962,14:01,200,8.49,1699.00,流出,--
3963,14:01,700,8.49,5943.00,流出,--
3964,14:01,700,8.49,5943.00,流出,--
3965,14:01,2200,8.49,18678.00,流出,--
3966,14:01,500,8.50,4250.00,流入,--
3967,14:01,3400,8.49,28866.00,流出,--
3968,14:01,5270,8.49,44742.30,流出,--
3969,14:01,10963,8.49,93075.87,流入,--
3970,14:01,20700,8.49,175538.00,流入,--
3971,14:01,400,8.49,3396.00,流入,--
3972,14:01,21900,8.49,185931.00,流入,--
3973,14:00,2000,8.49,16980.00,流入,--
3974,14:00,3000,8.49,25470.00,流入,--
3975,14:00,3300,8.49,28017.00,流入,--
3976,14:00,6800,8.49,57732.00,流入,--
3977,14:00,300,8.49,2547.00,流入,--
3978,14:00,10600,8.49,89994.00,流入,--
3979,14:00,3035,8.48,25766.80,流出,--
3980,14:00,1000,8.49,8490.00,流入,--
3981,14:00,500,8.49,4245.00,流入,--
3982,14:00,8100,8.49,68750.00,流入,--
3983,14:00,11500,8.48,97584.00,流出,--
3984,14:00,36700,8.49,311486.00,流入,--
3985,14:00,8000,8.49,67920.00,流入,--
3986,14:00,10000,8.48,84800.00,流出,--
3987,13:59,1000,8.48,8480.00,流出,--
3988,13:59,500,8.49,4245.00,流入,--
3989,13:59,5900,8.48,50032.00,流出,--
3990,13:59,6300,8.49,53547.00,流出,--
3991,13:59,10300,8.49,87447.00,流入,--
3992,13:59,6100,8.49,51789.00,流入,--
3993,13:59,3100,8.49,26309.00,流入,--
3994,13:58,800,8.49,6792.00,流入,--
3995,13:58,100,8.49,849.00,流入,--
3996,13:58,7500,8.49,63675.00,流入,--
3997,13:58,1200,8.50,10193.50,流入,--
3998,13:58,1350,8.49,11461.50,流出,--
3999,13:58,12200,8.49,103579.00,流出,--
4000,13:58,6500,8.49,55185.00,流出,--
4001,13:58,16500,8.49,140085.00,流出,--
4002,13:58,1200,8.50,10200.00,流入,--
4003,13:58,2400,8.50,20400.00,流入,--
4004,13:58,100,8.50,850.00,流入,--
4005,13:57,1800,8.50,15290.00,流入,--
4006,13:57,3000,8.49,25470.00,流出,--
4007,13:57,400,8.49,3396.00,流出,--
4008,13:57,1000,8.49,8490.00,流出,--
4009,13:57,3400,8.49,28866.00,流出,--
4010,13:57,4600,8.50,39060.00,流入,--
4011,13:57,850,8.49,7216.50,流入,--
4012,13:57,750,8.49,6367.50,流出,--
4013,13:57,1700,8.50,14440.00,流入,--
4014,13:57,4450,8.49,37763.00,流入,--
4015,13:57,2150,8.48,18232.00,流出,--
4016,13:56,100,8.49,849.00,流入,--
4017,13:56,1350,8.48,11448.00,流入,--
4018,13:56,3500,8.48,29680.00,流入,--
4019,13:56,3500,8.48,29680.00,流入,--
4020,13:56,42650,8.48,361902.00,流出,--
4021,13:56,7200,8.49,61128.00,流入,--
4022,13:56,4000,8.49,33960.00,流入,--
4023,13:56,2000,8.49,16980.00,流入,--
4024,13:56,150000,8.48,1272496.60,流出,--
4025,13:56,22470,8.50,190943.00,流入,--
4026,13:56,3900,8.49,33111.00,流出,--
4027,13:55,25100,8.50,213307.00,流入,--
4028,13:55,900,8.49,7641.00,流出,--
4029,13:55,500,8.50,4250.00,流入,--
4030,13:55,5700,8.49,48393.00,流出,--
4031,13:55,2300,8.49,19527.00,流出,--
4032,13:55,1200,8.50,10200.00,流入,--
4033,13:55,2100,8.50,17830.00,流入,--
4034,13:55,1000,8.50,8500.00,流入,--
4035,13:55,200,8.50,1700.00,流入,--
4036,13:55,10000,8.50,85000.00,流入,--
4037,13:55,10000,8.50,85000.00,流入,--
4038,13:55,400,8.50,3400.00,流入,--
4039,13:55,7200,8.49,61128.00,流出,--
4040,13:55,400,8.50,3400.00,流入,--
4041,13:54,700,8.50,5950.00,流入,--
4042,13:54,100,8.50,850.00,流入,--
4043,13:54,13700,8.49,116413.00,流出,--
4044,13:54,1500,8.50,12750.00,流入,--
4045,13:54,300,8.50,2550.00,流入,--
4046,13:54,7900,8.50,67150.00,流入,--
4047,13:54,4900,8.50,41650.00,流入,--
4048,13:54,24000,8.50,204005.00,流出,--
4049,13:54,4500,8.51,38295.00,流入,--
4050,13:54,1000,8.51,8510.00,流入,--
4051,13:54,400,8.50,3400.00,流出,--
4052,13:54,500,8.51,4255.00,流入,--
4053,13:54,100,8.50,850.00,流出,--
4054,13:54,2300,8.51,19551.00,流入,--
4055,13:54,100,8.51,851.00,流入,--
4056,13:53,2500,8.50,21250.00,流出,--
4057,13:53,1100,8.50,9350.00,流入,--
4058,13:53,900,8.50,7650.00,流入,--
4059,13:53,3800,8.50,32300.00,流入,--
4060,13:53,300,8.50,2550.00,流入,--
4061,13:53,40000,8.50,340000.00,流入,--
4062,13:53,1000,8.49,8490.00,流出,--
4063,13:53,1700,8.50,14435.00,流入,--
4064,13:53,11400,8.50,96898.00,流入,--
4065,13:53,1400,8.49,11886.00,流出,--
4066,13:52,4000,8.49,33960.00,流出,--
4067,13:52,400,8.49,3396.00,流出,--
4068,13:52,12600,8.49,106995.00,流出,--
4069,13:52,4200,8.49,35658.00,流出,--
4070,13:52,6000,8.50,50950.00,流入,--
4071,13:52,100,8.50,850.00,流入,--
4072,13:52,9400,8.49,79806.00,流出,--
4073,13:52,800,8.49,6792.00,流出,--
4074,13:52,11000,8.49,93393.00,流出,--
4075,13:51,1000,8.50,8500.00,流入,--
4076,13:51,500,8.50,4250.00,流入,--
4077,13:51,1000,8.50,8500.00,流入,--
4078,13:51,1000,8.50,8500.00,流入,--
4079,13:51,4500,8.49,38225.00,流出,--
4080,13:51,600,8.49,5094.00,流出,--
4081,13:51,4000,8.50,33990.00,流入,--
4082,13:51,1500,8.49,12735.00,流出,--
4083,13:51,12000,8.49,101880.00,流出,--
4084,13:51,7100,8.50,60350.00,流入,--
4085,13:51,4600,8.49,39073.00,流出,--
4086,13:51,2700,8.50,22950.00,流入,--
4087,13:50,300,8.50,2550.00,流入,--
4088,13:50,4000,8.49,33960.00,流出,--
4089,13:50,5100,8.49,43299.00,流出,--
4090,13:50,6500,8.49,55185.00,流出,--
4091,13:50,11300,8.49,96037.00,流出,--
4092,13:50,1100,8.49,9349.00,流出,--
4093,13:50,6600,8.49,56035.00,流出,--
4094,13:50,200,8.49,1698.00,流出,--
4095,13:50,700,8.50,5950.00,流入,--
4096,13:50,2100,8.49,17829.00,流出,--
4097,13:49,2800,8.50,23800.00,流入,--
4098,13:49,4000,8.49,33972.00,流出,--
4099,13:49,2000,8.50,17000.00,流入,--
4100,13:49,3500,8.50,29750.00,流入,--
4101,13:49,85,8.49,721.65,流出,--
4102,13:49,2000,8.50,17000.00,流入,--
4103,13:49,200,8.50,1700.00,流入,--
4104,13:49,5000,8.49,42450.00,流出,--
4105,13:49,2200,8.50,18700.00,流入,--
4106,13:49,24900,8.50,211663.00,流出,--
4107,13:49,20000,8.50,170000.00,流出,--
4108,13:49,1000,8.50,8500.00,流出,--
4109,13:48,25607,8.50,217659.50,流入,--
4110,13:48,1000,8.50,8500.00,流入,--
4111,13:48,37900,8.50,322150.00,流入,--
4112,13:48,500,8.49,4245.00,流出,--
4113,13:48,61300,8.50,521050.00,流入,--
4114,13:48,8600,8.49,73099.00,流出,--
4115,13:48,11800,8.50,100200.00,流入,--
4116,13:48,38800,8.50,329800.00,流入,--
4117,13:48,14800,8.50,125800.00,流入,--
4118,13:48,600,8.50,5100.00,流入,--
4119,13:47,33900,8.50,288123.00,流入,--
4120,13:47,3000,8.49,25470.00,流出,--
4121,13:47,11700,8.49,99333.00,流出,--
4122,13:47,3800,8.49,32262.00,流出,--
4123,13:47,10000,8.48,84829.00,流出,--
4124,13:47,5000,8.49,42450.00,流入,--
4125,13:47,1500,8.49,12735.00,流入,--
4126,13:47,1600,8.49,13584.00,流入,--
4127,13:47,600,8.49,5094.00,流入,--
4128,13:47,1700,8.49,14432.00,流入,--
4129,13:46,800,8.49,6792.00,流入,--
4130,13:46,5000,8.48,42400.00,流出,--
4131,13:46,1200,8.49,10188.00,流入,--
4132,13:46,900,8.48,7640.00,流出,--
4133,13:46,600,8.49,5092.00,流入,--
4134,13:46,300,8.48,2544.00,流出,--
4135,13:46,300,8.49,2547.00,流入,--
4136,13:46,2700,8.49,22914.00,流入,--
4137,13:46,4200,8.49,35658.00,流入,--
4138,13:46,1900,8.48,16112.00,流出,--
4139,13:45,4100,8.48,34768.00,流出,--
4140,13:45,1100,8.49,9339.00,流入,--
4141,13:45,3000,8.48,25440.00,流出,--
4142,13:45,1600,8.48,13568.00,流出,--
4143,13:45,300,8.48,2544.00,流出,--
4144,13:45,8600,8.48,72999.00,流出,--
4145,13:45,3900,8.48,33072.00,流出,--
4146,13:45,2000,8.48,16960.00,流出,--
4147,13:45,1000,8.48,8482.00,流出,--
4148,13:45,200,8.49,1698.00,流入,--
4149,13:45,3125,8.48,26500.00,流出,--
4150,13:45,8300,8.48,70384.00,流出,--
4151,13:45,1000,8.48,8480.00,流出,--
4152,13:45,2000,8.48,16960.00,流出,--
4153,13:45,10100,8.49,85749.00,流入,--
4154,13:45,4000,8.48,33920.00,流出,--
4155,13:45,700,8.48,5938.00,流出,--
4156,13:44,1800,8.48,15272.00,流出,--
4157,13:44,1900,8.48,16112.00,流出,--
4158,13:44,100,8.48,848.00,流出,--
4159,13:44,7300,8.49,61977.00,流入,--
4160,13:44,400,8.48,3392.00,流出,--
4161,13:44,1000,8.49,8490.00,流入,--
4162,13:44,1000,8.49,8490.00,流入,--
4163,13:44,5000,8.48,42400.00,流出,--
4164,13:44,5200,8.48,44096.00,流出,--
4165,13:44,2100,8.48,17808.00,流出,--
4166,13:43,1000,8.49,8490.00,流入,--
4167,13:43,3000,8.49,25470.00,流入,--
4168,13:43,2100,8.48,17820.00,流出,--
4169,13:43,2000,8.49,16980.00,流入,--
4170,13:43,1000,8.49,8490.00,流入,--
4171,13:43,18300,8.48,155184.00,流出,--
4172,13:43,700,8.48,5936.00,流出,--
4173,13:43,800,8.48,6784.00,流出,--
4174,13:43,3700,8.48,31376.00,流出,--
4175,13:43,200,8.49,1697.00,流入,--
4176,13:43,25600,8.48,217088.00,流出,--
4177,13:43,9100,8.48,77168.00,流出,--
4178,13:43,1300,8.49,11034.00,流入,--
4179,13:42,10700,8.48,90736.00,流出,--
4180,13:42,300,8.49,2547.00,流入,--
4181,13:42,2500,8.49,21225.00,流入,--
4182,13:42,16000,8.49,135840.00,流入,--
4183,13:42,2200,8.49,18658.00,流入,--
4184,13:42,4100,8.48,34799.00,流出,--
