data0,data1,data2,data3,data4,data5,data6
3075,11:06,600,19.97,11982.00,流出,--
3076,11:06,300,19.97,5991.00,流出,--
3077,11:06,2800,19.97,55916.00,流出,--
3078,11:05,1800,19.97,35966.00,流出,--
3079,11:05,1200,19.97,23964.00,流出,--
3080,11:05,1500,19.97,29955.00,流出,--
3081,11:05,1300,19.98,25974.00,流入,--
3082,11:05,400,19.97,7988.00,流出,--
3083,11:05,2000,19.97,39940.00,流出,--
3084,11:05,1000,19.97,19970.00,流出,--
3085,11:05,4000,19.98,79920.00,流出,--
3086,11:04,5400,19.99,107946.00,流出,--
3087,11:04,16500,20.00,330000.00,流出,--
3088,11:04,400,20.00,8000.00,流出,--
3089,11:04,1100,20.01,22011.00,流入,--
3090,11:04,400,20.00,8000.00,流出,--
3091,11:04,1500,20.00,30000.00,流出,--
3092,11:04,400,20.00,8000.00,流出,--
3093,11:04,3100,20.00,62000.00,流入,--
3094,11:03,300,20.00,5999.00,流入,--
3095,11:03,500,19.99,9996.00,流出,--
3096,11:03,100,20.00,2000.00,流出,--
3097,11:03,700,20.00,14003.00,流出,--
3098,11:03,500,20.00,10000.00,流入,--
3099,11:02,500,19.99,9997.00,流出,--
3100,11:02,14800,20.00,296000.00,流入,--
3101,11:02,200,19.99,3998.00,流出,--
3102,11:02,100,19.99,1999.00,流出,--
3103,11:02,4100,19.99,81959.00,流入,--
3104,11:02,3900,19.98,77922.00,流出,--
3105,11:02,100,19.98,1998.00,流出,--
3106,11:02,500,19.98,9990.00,流出,--
3107,11:02,2400,19.98,47952.00,流出,--
3108,11:01,1000,19.98,19980.00,流出,--
3109,11:01,700,19.98,13986.00,流出,--
3110,11:01,2900,19.99,57971.00,流入,--
3111,11:01,1900,19.98,37962.00,流出,--
3112,11:01,600,19.98,11993.00,流出,--
3113,11:01,1300,19.98,25974.00,流出,--
3114,11:01,200,19.98,3996.00,流出,--
3115,11:01,600,19.98,11988.00,流出,--
3116,11:01,100,19.99,1999.00,流出,--
3117,11:00,500,19.99,9995.00,流出,--
3118,11:00,1600,19.99,31984.00,流出,--
3119,11:00,800,20.00,16000.00,流入,--
3120,11:00,700,19.99,13993.00,流出,--
3121,10:59,200,19.99,3998.00,流入,--
3122,10:59,300,19.98,5994.00,流出,--
3123,10:59,500,19.98,9990.00,流入,--
3124,10:59,500,19.97,9985.00,流出,--
3125,10:59,1800,19.97,35946.00,流入,--
3126,10:59,200,19.96,3992.00,流出,--
3127,10:59,1100,19.96,21956.00,流出,--
3128,10:58,100,19.96,1996.00,流出,--
3129,10:58,3000,19.96,59880.00,流出,--
3130,10:58,300,19.97,5991.00,流出,--
3131,10:58,200,19.97,3994.00,流入,--
3132,10:58,1600,19.97,31941.00,流入,--
3133,10:58,1300,19.97,25954.00,流入,--
3134,10:58,100,19.97,1997.00,流入,--
3135,10:58,300,19.97,5991.00,流入,--
3136,10:58,1000,19.96,19960.00,流出,--
3137,10:57,2500,19.96,49900.00,流出,--
3138,10:57,2100,19.96,41936.00,流出,--
3139,10:57,100,19.97,1997.00,流入,--
3140,10:57,200,19.97,3994.00,流入,--
3141,10:57,200,19.97,3994.00,流出,--
3142,10:57,100,19.97,1997.00,流出,--
3143,10:57,3200,19.98,63936.00,流出,--
3144,10:57,500,19.99,9995.00,流入,--
3145,10:56,500,19.99,9995.00,流出,--
3146,10:56,1500,19.99,29985.00,流出,--
3147,10:56,4500,20.00,90000.00,流出,--
3148,10:56,500,20.00,10000.00,流出,--
3149,10:56,600,20.00,12003.00,流出,--
3150,10:56,6800,20.01,136068.00,流出,--
3151,10:56,900,20.01,18009.00,流出,--
3152,10:56,500,20.01,10005.00,流出,--
3153,10:56,500,20.01,10005.00,流出,--
3154,10:56,1200,20.01,24012.00,流出,--
3155,10:56,300,20.02,6006.00,流入,--
3156,10:55,300,20.01,6003.00,流出,--
3157,10:55,1400,20.01,28014.00,流出,--
3158,10:55,500,20.01,10005.00,流出,--
3159,10:55,100,20.02,2002.00,流入,--
3160,10:55,1000,20.01,20010.00,流出,--
3161,10:55,1000,20.01,20010.00,流出,--
3162,10:55,200,20.02,4004.00,流入,--
3163,10:54,3900,20.02,78079.00,流出,--
3164,10:54,1700,20.02,34034.00,流入,--
3165,10:54,600,20.02,12012.00,流入,--
3166,10:54,500,20.02,10010.00,流入,--
3167,10:54,300,20.01,6003.00,流出,--
3168,10:54,200,20.01,4003.00,流出,--
3169,10:54,1800,20.02,36036.00,流入,--
3170,10:54,1600,20.01,32016.00,流出,--
3171,10:53,1200,20.01,24012.00,流出,--
3172,10:53,1500,20.01,30015.00,流出,--
3173,10:53,4600,20.01,92046.00,流出,--
3174,10:53,1400,20.01,28014.00,流出,--
3175,10:53,3000,20.02,60060.00,流入,--
3176,10:53,200,20.02,4004.00,流入,--
3177,10:53,200,20.02,4004.00,流入,--
3178,10:53,200,20.02,4004.00,流入,--
3179,10:53,1400,20.01,28014.00,流入,--
3180,10:53,1700,20.00,34000.00,流出,--
3181,10:52,1000,20.01,20010.00,流入,--
3182,10:52,1800,20.02,36036.00,流入,--
3183,10:52,900,20.01,18009.00,流出,--
3184,10:52,100,20.01,2001.00,流入,--
3185,10:52,2500,20.00,50000.00,流入,--
3186,10:52,4800,20.00,96000.00,流入,--
3187,10:51,1900,20.00,38000.00,流入,--
3188,10:51,2000,19.99,39980.00,流出,--
3189,10:51,400,19.99,7996.00,流出,--
3190,10:51,900,19.99,17991.00,流入,--
3191,10:51,200,19.99,3998.00,流入,--
3192,10:51,2300,19.98,45954.00,流入,--
3193,10:51,600,19.97,11982.00,流出,--
3194,10:50,600,19.97,11977.00,流入,--
3195,10:50,1700,19.96,33932.00,流出,--
3196,10:50,2000,19.96,39920.00,流出,--
3197,10:50,200,19.97,3994.00,流出,--
3198,10:50,1000,19.97,19970.00,流出,--
3199,10:50,1000,19.98,19980.00,流入,--
3200,10:50,500,19.98,9990.00,流入,--
3201,10:50,9200,19.98,183816.00,流出,--
3202,10:49,1700,19.99,33983.00,流入,--
3203,10:49,2200,19.98,43956.00,流出,--
3204,10:49,200,19.99,3998.00,流入,--
3205,10:49,2000,19.99,39980.00,流出,--
3206,10:49,400,19.99,7996.00,流出,--
3207,10:49,100,19.98,1998.00,流出,--
3208,10:49,4200,19.98,83950.00,流出,--
3209,10:48,1000,19.98,19980.00,流出,--
3210,10:48,1000,19.98,19980.00,流出,--
3211,10:48,100,19.98,1998.00,流出,--
3212,10:48,200,19.98,3996.00,流出,--
3213,10:48,100,19.99,1999.00,流入,--
3214,10:48,2000,19.99,39980.00,流入,--
3215,10:48,1300,19.98,25974.00,流出,--
3216,10:48,1000,19.99,19990.00,流入,--
3217,10:48,300,19.99,5997.00,流入,--
3218,10:48,2600,19.99,51974.00,流入,--
3219,10:48,2200,19.99,43978.00,流入,--
3220,10:47,2400,19.99,47976.00,流入,--
3221,10:47,500,19.98,9990.00,流出,--
3222,10:47,100,19.99,1999.00,流入,--
3223,10:47,2700,19.99,53963.00,流入,--
3224,10:47,1700,19.97,33949.00,流出,--
3225,10:47,200,19.98,3996.00,流出,--
3226,10:47,200,19.99,3998.00,流入,--
3227,10:46,1000,19.98,19980.00,流出,--
3228,10:46,100,19.98,1998.00,流出,--
3229,10:46,1000,19.98,19980.00,流出,--
3230,10:46,1000,19.99,19990.00,流入,--
3231,10:45,1700,19.99,33983.00,流入,--
3232,10:45,200,19.97,3994.00,流入,--
3233,10:45,1700,19.96,33932.00,流出,--
3234,10:44,1000,19.96,19960.00,流出,--
3235,10:44,2500,19.96,49905.00,流出,--
3236,10:44,400,19.97,7988.00,流入,--
3237,10:44,500,19.97,9985.00,流入,--
3238,10:44,400,19.97,7988.00,流入,--
3239,10:44,1500,19.96,29940.00,流出,--
3240,10:44,100,19.97,1997.00,流入,--
3241,10:44,1100,19.97,21967.00,流入,--
3242,10:44,2000,19.97,39940.00,流入,--
3243,10:44,800,19.96,15968.00,流出,--
3244,10:43,1000,19.96,19960.00,流出,--
3245,10:43,200,19.97,3994.00,流入,--
3246,10:43,400,19.97,7988.00,流入,--
3247,10:43,700,19.97,13979.00,流入,--
3248,10:43,600,19.96,11976.00,流出,--
3249,10:42,2000,19.96,39920.00,流入,--
3250,10:42,500,19.96,9980.00,流出,--
3251,10:42,100,19.96,1996.00,流出,--
3252,10:42,800,19.96,15970.00,流出,--
3253,10:41,1000,19.96,19960.00,流出,--
3254,10:41,200,19.97,3994.00,流入,--
3255,10:41,500,19.96,9980.00,流入,--
3256,10:41,100,19.96,1996.00,流入,--
3257,10:41,100,19.95,1995.00,流出,--
3258,10:41,100,19.95,1995.00,流出,--
3259,10:41,200,19.96,3992.00,流入,--
3260,10:41,500,19.95,9975.00,流出,--
3261,10:41,800,19.95,15965.00,流出,--
3262,10:40,500,19.96,9980.00,流入,--
3263,10:40,1600,19.95,31920.00,流出,--
3264,10:40,300,19.96,5988.00,流入,--
3265,10:40,1300,19.96,25948.00,流出,--
3266,10:40,100,19.96,1996.00,流出,--
3267,10:40,100,19.97,1997.00,流入,--
3268,10:40,300,19.96,5988.00,流出,--
3269,10:39,100,19.96,1996.00,流出,--
3270,10:39,500,19.96,9980.00,流入,--
3271,10:39,500,19.96,9980.00,流入,--
3272,10:38,2900,19.96,57900.00,流出,--
3273,10:38,1200,19.96,23952.00,流入,--
3274,10:38,1100,19.96,21956.00,流出,--
3275,10:38,100,19.96,1996.00,流入,--
3276,10:38,500,19.96,9980.00,流入,--
3277,10:37,400,19.95,7980.00,流出,--
3278,10:37,200,19.95,3991.00,流出,--
3279,10:37,4100,19.96,81867.00,流出,--
3280,10:37,200,19.96,3992.00,流入,--
3281,10:37,11800,19.95,235410.00,流出,--
3282,10:37,1500,19.96,29940.00,流入,--
3283,10:37,1000,19.96,19960.00,流入,--
3284,10:37,200,19.96,3992.00,流入,--
3285,10:37,1300,19.96,25948.00,流入,--
3286,10:36,1000,19.95,19950.00,流出,--
3287,10:36,300,19.96,5988.00,流入,--
3288,10:36,200,19.96,3992.00,流入,--
3289,10:36,2000,19.96,39920.00,流出,--
3290,10:36,1500,19.95,29927.00,流出,--
3291,10:36,1800,19.96,35914.00,流入,--
3292,10:35,500,19.96,9980.00,流入,--
3293,10:35,100,19.96,1996.00,流入,--
3294,10:35,200,19.96,3992.00,流出,--
3295,10:35,1000,19.96,19960.00,流出,--
3296,10:35,200,19.97,3994.00,流入,--
3297,10:35,100,19.96,1996.00,流出,--
3298,10:35,100,19.96,1996.00,流入,--
3299,10:35,3700,19.95,73824.00,流出,--
3300,10:34,8800,19.95,175560.00,流出,--
3301,10:34,6200,19.96,123752.00,流入,--
3302,10:34,1000,19.96,19960.00,流入,--
3303,10:34,1000,19.96,19960.00,流出,--
3304,10:34,1000,19.96,19960.00,流入,--
3305,10:34,500,19.96,9980.00,流入,--
3306,10:34,300,19.95,5985.00,流出,--
3307,10:34,2200,19.95,43890.00,流入,--
3308,10:33,1200,19.95,23940.00,流入,--
3309,10:33,500,19.95,9975.00,流入,--
3310,10:33,1900,19.95,37905.00,流出,--
3311,10:33,200,19.96,3992.00,流入,--
3312,10:33,2000,19.95,39900.00,流出,--
3313,10:33,2000,19.95,39895.00,流入,--
3314,10:33,1800,19.94,35892.00,流出,--
3315,10:33,200,19.95,3990.00,流入,--
3316,10:32,1900,19.94,37886.00,流出,--
3317,10:32,1800,19.94,35897.00,流出,--
3318,10:32,1300,19.94,25922.00,流出,--
3319,10:32,500,19.95,9975.00,流入,--
3320,10:32,2000,19.95,39900.00,流入,--
3321,10:32,500,19.95,9975.00,流入,--
3322,10:32,300,19.95,5985.00,流出,--
3323,10:32,1700,19.95,33915.00,流入,--
3324,10:32,1000,19.94,19940.00,流出,--
3325,10:32,3000,19.95,59830.00,流入,--
3326,10:31,1100,19.95,21945.00,流入,--
3327,10:31,500,19.95,9975.00,流入,--
3328,10:31,800,19.96,15965.00,流入,--
3329,10:31,100,19.94,1994.00,流出,--
3330,10:31,500,19.94,9970.00,流出,--
3331,10:31,400,19.96,7982.00,流入,--
3332,10:31,400,19.95,7980.00,流入,--
3333,10:31,400,19.94,7976.00,流出,--
3334,10:31,400,19.96,7982.00,流入,--
3335,10:30,300,19.93,5979.00,流出,--
3336,10:30,1000,19.96,19960.00,流入,--
3337,10:30,2500,19.92,49800.00,流出,--
3338,10:30,3000,19.96,59780.00,流入,--
3339,10:30,100,19.92,1992.00,流出,--
3340,10:30,6100,19.93,121518.00,流出,--
3341,10:30,200,19.92,3985.00,流出,--
3342,10:30,1900,19.92,37857.00,流出,--
3343,10:30,200,19.93,3986.00,流入,--
3344,10:30,4800,19.93,95664.00,流出,--
3345,10:29,8800,19.93,175384.00,流出,--
3346,10:29,35600,19.96,710000.00,流出,--
3347,10:29,2700,19.97,53912.00,流入,--
3348,10:29,100,19.96,1996.00,流出,--
3349,10:29,500,19.96,9980.00,流入,--
3350,10:29,500,19.96,9980.00,流出,--
3351,10:29,200,19.96,3992.00,流入,--
3352,10:29,2000,19.95,39900.00,流出,--
3353,10:28,2900,19.94,57826.00,流出,--
3354,10:28,1000,19.94,19940.00,流出,--
3355,10:28,400,19.94,7976.00,流入,--
3356,10:28,1000,19.94,19940.00,流入,--
3357,10:28,900,19.94,17946.00,流入,--
3358,10:27,400,19.94,7976.00,流入,--
3359,10:27,18300,19.94,365028.00,流出,--
3360,10:27,100,19.97,1997.00,流入,--
3361,10:27,1400,19.96,27949.00,流出,--
3362,10:27,1000,19.97,19970.00,流出,--
3363,10:27,400,19.97,7988.00,流出,--
3364,10:27,500,19.97,9985.00,流出,--
3365,10:27,500,19.97,9987.00,流出,--
3366,10:26,3700,19.97,73889.00,流入,--
3367,10:26,1000,19.97,19970.00,流入,--
3368,10:26,4900,19.96,97804.00,流出,--
3369,10:26,300,19.97,5991.00,流出,--
3370,10:25,100,19.96,1996.00,流出,--
3371,10:25,5000,19.95,99796.00,流出,--
3372,10:25,500,19.98,9990.00,流入,--
3373,10:25,200,19.96,3992.00,流入,--
3374,10:25,6700,19.94,133656.00,流出,--
3375,10:25,1000,19.96,19960.00,流入,--
3376,10:25,200,19.96,3992.00,流出,--
3377,10:24,2000,19.96,39920.00,流入,--
3378,10:24,5000,19.95,99750.00,流出,--
3379,10:24,1000,19.96,19960.00,流出,--
3380,10:24,1300,19.96,25948.00,流出,--
3381,10:24,300,19.98,5994.00,流入,--
3382,10:23,600,19.99,11982.00,流入,--
3383,10:23,500,19.99,9995.00,流入,--
3384,10:23,2400,19.98,47912.00,流入,--
3385,10:23,600,19.98,11988.00,流入,--
3386,10:23,2000,19.96,39908.00,流入,--
3387,10:23,600,19.96,11976.00,流入,--
3388,10:23,2400,19.96,47904.00,流入,--
3389,10:22,300,19.96,5988.00,流入,--
3390,10:22,200,19.96,3992.00,流入,--
3391,10:22,1500,19.96,29943.00,流出,--
3392,10:22,900,19.97,17971.00,流入,--
3393,10:22,5100,19.96,101796.00,流出,--
3394,10:22,200,19.97,3994.00,流入,--
3395,10:22,25100,19.96,500949.00,流入,--
3396,10:22,5700,19.96,113772.00,流入,--
3397,10:22,600,19.96,11973.00,流入,--
3398,10:21,600,19.95,11971.00,流出,--
3399,10:21,200,19.96,3992.00,流入,--
3400,10:21,100,19.96,1996.00,流入,--
3401,10:21,1500,19.95,29925.00,流出,--
3402,10:21,200,19.96,3992.00,流入,--
3403,10:21,1000,19.96,19960.00,流出,--
3404,10:21,500,19.97,9985.00,流入,--
3405,10:21,100,19.97,1997.00,流入,--
3406,10:21,200,19.97,3994.00,流入,--
3407,10:21,1500,19.97,29955.00,流入,--
3408,10:21,1000,19.97,19970.00,流出,--
3409,10:21,1000,19.98,19980.00,流入,--
3410,10:20,1000,19.97,19970.00,流入,--
3411,10:20,1200,19.97,23962.00,流入,--
3412,10:20,400,19.97,7988.00,流入,--
3413,10:20,100,19.96,1996.00,流出,--
3414,10:20,1300,19.96,25948.00,流出,--
3415,10:20,500,19.96,9980.00,流出,--
3416,10:20,200,19.96,3992.00,流出,--
3417,10:19,11500,19.96,229633.00,流出,--
3418,10:19,100,19.98,1998.00,流入,--
3419,10:19,3400,19.98,67932.00,流出,--
3420,10:19,2000,19.98,39960.00,流出,--
3421,10:19,1500,19.98,29970.00,流出,--
3422,10:19,100,19.99,1999.00,流入,--
3423,10:19,600,20.00,11995.00,流入,--
3424,10:19,1400,19.99,27986.00,流入,--
3425,10:18,2700,19.99,53983.00,流出,--
3426,10:18,4000,20.00,80000.00,流出,--
3427,10:18,1200,20.00,23999.00,流入,--
3428,10:18,200,20.00,4000.00,流入,--
3429,10:18,1100,20.00,22000.00,流出,--
3430,10:18,1000,20.00,20000.00,流出,--
3431,10:18,1200,20.00,24000.00,流入,--
3432,10:18,800,20.00,16000.00,流出,--
3433,10:18,2200,20.00,44000.00,流出,--
3434,10:18,1900,20.00,37991.00,流入,--
3435,10:17,1700,20.00,34000.00,流出,--
3436,10:17,1400,20.01,28014.00,流出,--
3437,10:17,1200,20.01,24012.00,流入,--
3438,10:17,500,20.00,10000.00,流出,--
3439,10:17,200,20.00,4000.00,流出,--
3440,10:17,1100,20.00,22000.00,流入,--
3441,10:17,300,20.00,6000.00,流入,--
3442,10:17,600,20.00,12000.00,流出,--
3443,10:17,500,20.00,10000.00,流出,--
3444,10:17,400,20.01,8004.00,流入,--
3445,10:17,10000,20.00,200000.00,流出,--
3446,10:16,3300,20.01,66038.00,流出,--
3447,10:16,1000,20.02,20020.00,流入,--
3448,10:16,2000,20.02,40040.00,流入,--
3449,10:16,200,20.02,4004.00,流入,--
3450,10:16,1500,20.01,30015.00,流出,--
3451,10:16,200,20.02,4004.00,流入,--
3452,10:16,1000,20.02,20020.00,流入,--
3453,10:16,800,20.00,16009.00,流出,--
3454,10:16,100,20.01,2001.00,流入,--
3455,10:16,200,20.00,4000.00,流出,--
3456,10:15,5000,20.01,100050.00,流出,--
3457,10:15,400,20.01,8004.00,流出,--
3458,10:15,200,20.02,4004.00,流入,--
3459,10:15,100,20.02,2002.00,流入,--
3460,10:15,500,20.01,10005.00,流出,--
3461,10:15,500,20.02,10010.00,流入,--
3462,10:15,6900,20.01,138069.00,流出,--
3463,10:15,1400,20.02,28028.00,流出,--
3464,10:15,5400,20.02,108108.00,流出,--
3465,10:15,1000,20.03,20035.00,流出,--
3466,10:14,3800,20.04,76178.00,流出,--
3467,10:14,1100,20.04,22044.00,流出,--
3468,10:14,500,20.07,10035.00,平盘,--
3469,10:14,1100,20.04,22044.00,流出,--
3470,10:14,400,20.07,8028.00,流入,--
3471,10:14,300,20.07,6021.00,流入,--
3472,10:14,200,20.07,4014.00,平盘,--
3473,10:14,200,20.04,4008.00,流出,--
3474,10:14,2000,20.08,40160.00,流入,--
3475,10:14,200,20.08,4016.00,流入,--
3476,10:14,200,20.08,4016.00,流入,--
3477,10:13,900,20.08,18072.00,流入,--
3478,10:13,1300,20.05,26063.00,平盘,--
3479,10:13,500,20.04,10020.00,流出,--
3480,10:13,100,20.03,2003.00,流入,--
3481,10:13,900,20.03,18025.00,流入,--
3482,10:13,2100,20.03,42063.00,流出,--
3483,10:13,10000,20.09,200548.00,流入,--
3484,10:13,400,20.03,8012.00,流出,--
3485,10:13,100,20.03,2003.00,流出,--
3486,10:13,1900,20.03,38057.00,流入,--
3487,10:13,300,20.01,6003.00,流出,--
3488,10:13,300,20.01,6003.00,流出,--
3489,10:12,3800,20.01,76038.00,流出,--
3490,10:12,3400,20.03,68088.00,流入,--
3491,10:12,2900,20.01,58029.00,流入,--
3492,10:12,300,20.01,6003.00,流入,--
3493,10:12,700,20.00,14000.00,流出,--
3494,10:12,1300,20.00,26010.00,流出,--
3495,10:12,500,20.01,10005.00,流入,--
3496,10:12,900,20.00,18000.00,流出,--
3497,10:12,200,20.00,4000.00,流出,--
3498,10:12,2200,20.01,44005.00,流入,--
3499,10:11,700,20.00,14000.00,流出,--
3500,10:11,1600,20.00,32000.00,平盘,--
3501,10:11,3000,20.00,60000.00,流入,--
3502,10:11,3300,20.00,66000.00,流出,--
3503,10:11,1000,20.00,20000.00,流出,--
3504,10:11,1000,20.00,20000.00,流入,--
3505,10:11,200,20.00,4000.00,流出,--
3506,10:11,700,20.01,14007.00,流入,--
3507,10:11,500,20.01,10005.00,流入,--
3508,10:11,2100,20.01,42021.00,流入,--
3509,10:11,200,20.01,4002.00,流入,--
3510,10:10,1900,20.01,38019.00,流出,--
3511,10:10,300,20.01,6003.00,流出,--
3512,10:10,5900,20.01,118059.00,流入,--
3513,10:10,400,20.01,8004.00,流入,--
3514,10:10,1400,20.00,28000.00,流入,--
3515,10:10,5000,20.00,100000.00,流入,--
3516,10:10,2000,20.00,40000.00,流入,--
3517,10:10,1000,20.00,20000.00,流入,--
3518,10:10,1900,19.98,37954.00,流入,--
3519,10:09,1900,19.98,37962.00,流出,--
3520,10:09,8100,19.98,161838.00,流入,--
3521,10:09,100,19.96,1996.00,流入,--
3522,10:09,1400,19.95,27931.00,流出,--
3523,10:09,400,19.96,7984.00,流出,--
3524,10:09,3200,19.95,63860.00,流出,--
3525,10:09,500,19.96,9980.00,流入,--
3526,10:09,1000,19.95,19950.00,流出,--
3527,10:09,200,19.95,3990.00,流出,--
3528,10:09,9347,19.95,186454.65,流入,--
3529,10:08,2000,19.94,39880.00,流入,--
3530,10:08,1100,19.94,21934.00,流入,--
3531,10:08,2000,19.94,39880.00,流入,--
3532,10:08,1100,19.92,21917.00,流出,--
3533,10:08,500,19.94,9970.00,流入,--
3534,10:08,100,19.93,1993.00,平盘,--
3535,10:08,1200,19.94,23920.00,流入,--
3536,10:08,7853,19.93,156498.76,流入,--
3537,10:08,300,19.93,5979.00,流入,--
3538,10:08,4200,19.92,83700.00,流出,--
3539,10:08,500,19.93,9965.00,流入,--
3540,10:08,500,19.92,9960.00,流出,--
3541,10:07,500,19.93,9965.00,流入,--
3542,10:07,1000,19.92,19920.00,流出,--
3543,10:07,1300,19.93,25906.00,流入,--
3544,10:07,1900,19.92,37858.00,流出,--
3545,10:07,2000,19.92,39840.00,流出,--
3546,10:07,300,19.93,5979.00,流入,--
3547,10:07,2100,19.93,41847.00,流入,--
3548,10:07,1000,19.91,19911.12,流出,--
3549,10:07,888,19.92,17688.96,流入,--
3550,10:07,1312,19.92,26135.04,流出,--
3551,10:07,200,19.92,3984.00,流出,--
3552,10:06,3600,19.92,71712.00,流出,--
3553,10:06,2800,19.92,55776.00,流出,--
3554,10:06,1800,19.92,35866.00,流出,--
3555,10:06,2800,19.92,55776.00,流出,--
3556,10:06,3000,19.93,59790.00,流入,--
3557,10:06,10000,19.92,199225.00,流出,--
3558,10:06,300,19.93,5979.00,流入,--
3559,10:06,100,19.93,1993.00,流入,--
3560,10:06,1300,19.93,25906.00,流入,--
3561,10:06,100,19.93,1993.00,流入,--
3562,10:06,19500,19.93,388691.00,流出,--
3563,10:06,300,19.94,5982.00,流出,--
3564,10:06,5300,19.94,105702.00,流出,--
3565,10:06,500,19.94,9970.00,流出,--
3566,10:06,2700,19.95,53865.00,流入,--
3567,10:06,400,19.94,7978.00,流出,--
3568,10:06,900,19.94,17946.00,流出,--
3569,10:05,2500,19.94,49850.00,流出,--
3570,10:05,900,19.94,17946.00,流出,--
3571,10:05,1100,19.94,21934.00,流出,--
3572,10:05,2800,19.94,55832.00,流入,--
3573,10:05,700,19.94,13958.00,流入,--
3574,10:05,700,19.93,13951.00,流出,--
3575,10:05,300,19.93,5979.00,流出,--
3576,10:05,500,19.93,9965.00,流出,--
3577,10:05,1000,19.94,19940.00,流入,--
3578,10:05,1000,19.93,19936.00,流出,--
3579,10:05,1300,19.93,25919.00,流出,--
3580,10:05,1600,19.93,31888.00,流出,--
3581,10:05,2000,19.94,39880.00,流入,--
3582,10:05,5400,19.93,107626.00,流出,--
3583,10:05,900,19.94,17946.00,流入,--
3584,10:04,2300,19.94,45862.00,流出,--
3585,10:04,600,19.94,11964.00,流出,--
3586,10:04,2400,19.94,47856.00,流出,--
3587,10:04,1300,19.95,25935.00,流入,--
3588,10:04,2500,19.95,49864.53,流入,--
3589,10:04,1653,19.94,32964.82,流出,--
3590,10:04,1000,19.94,19940.00,流出,--
3591,10:04,5200,19.94,103690.00,流出,--
3592,10:04,4000,19.95,79800.00,流入,--
3593,10:03,447,19.94,8913.18,流入,--
3594,10:03,500,19.94,9970.00,流入,--
3595,10:03,3400,19.94,67772.53,流入,--
3596,10:03,2353,19.93,46895.29,流出,--
3597,10:03,6600,19.93,131588.00,流出,--
3598,10:03,247,19.93,4922.71,流出,--
3599,10:03,1000,19.93,19930.00,流出,--
3600,10:03,15400,19.92,306814.00,流出,--
3601,10:03,1000,19.93,19930.00,平盘,--
3602,10:03,2800,19.94,55823.00,流入,--
3603,10:03,6000,19.93,119583.00,流出,--
3604,10:02,800,19.93,15944.00,流出,--
3605,10:02,1800,19.93,35874.00,流出,--
3606,10:02,600,19.93,11958.00,流出,--
3607,10:02,1300,19.93,25909.00,流出,--
3608,10:02,1800,19.93,35874.00,流出,--
3609,10:02,1000,19.94,19940.00,流入,--
3610,10:02,2000,19.93,39860.00,流出,--
3611,10:02,8200,19.93,163426.00,流出,--
3612,10:02,1000,19.94,19940.00,流入,--
3613,10:02,7300,19.94,145512.00,流入,--
3614,10:02,400,19.94,7976.00,流入,--
3615,10:02,5100,19.94,101694.00,流出,--
3616,10:02,400,19.95,7979.00,流入,--
3617,10:01,1600,19.94,31904.00,流出,--
3618,10:01,5400,19.94,107696.00,流出,--
3619,10:01,3100,19.94,61824.00,流出,--
3620,10:01,300,19.94,5982.00,流出,--
3621,10:01,2000,19.95,39885.00,流入,--
3622,10:01,21800,19.95,434915.00,流出,--
3623,10:01,3200,19.95,63840.00,流出,--
3624,10:01,7600,19.95,151620.00,流出,--
3625,10:01,2500,19.96,49900.00,流入,--
3626,10:01,300,19.95,5985.00,流出,--
3627,10:01,1100,19.95,21951.00,流出,--
3628,10:00,300,19.96,5988.00,流入,--
3629,10:00,400,19.96,7984.00,流入,--
3630,10:00,30100,19.96,600801.00,流出,--
3631,10:00,2500,19.97,49910.00,流入,--
3632,10:00,2900,19.97,57913.00,流入,--
3633,10:00,11100,19.96,221556.00,流出,--
3634,10:00,700,19.96,13972.00,流出,--
3635,10:00,1100,19.97,21960.00,流入,--
3636,10:00,3000,19.96,59880.00,流出,--
3637,10:00,900,19.97,17966.00,流入,--
3638,10:00,1000,19.97,19970.00,流入,--
3639,10:00,5100,19.96,101797.00,流出,--
3640,10:00,800,19.96,15968.00,流出,--
3641,10:00,200,19.96,3992.00,流出,--
3642,10:00,300,19.97,5991.00,流出,--
3643,10:00,1300,19.97,25971.00,平盘,--
3644,10:00,14100,19.96,281438.00,流出,--
3645,09:59,100,19.97,1997.00,流出,--
3646,09:59,1300,19.97,25963.00,流出,--
3647,09:59,3700,19.97,73889.00,流出,--
3648,09:59,4500,19.97,89865.00,流出,--
3649,09:59,2300,19.97,45931.00,流出,--
3650,09:59,400,19.97,7988.00,流出,--
3651,09:59,200,19.97,3994.00,流出,--
3652,09:59,2600,19.97,51922.00,流出,--
3653,09:59,500,19.97,9985.00,流出,--
3654,09:59,400,19.97,7988.00,流出,--
3655,09:59,400,19.98,7992.00,流入,--
3656,09:59,800,19.97,15977.00,流出,--
3657,09:59,8700,19.97,173739.00,流出,--
3658,09:59,2000,19.97,39950.00,流出,--
3659,09:59,2000,19.98,39960.00,流入,--
3660,09:58,500,19.98,9990.00,流入,--
3661,09:58,2400,19.98,47952.00,流出,--
3662,09:58,300,19.98,5994.00,流出,--
3663,09:58,1200,19.99,23988.00,流入,--
3664,09:58,2300,19.98,45954.00,流出,--
3665,09:58,1700,19.99,33983.00,流入,--
3666,09:58,25400,19.97,507423.00,流出,--
3667,09:58,800,19.98,15984.00,流出,--
